"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"JSWSTEEL","EQ","26-Jun-2020","        193.55","        195.65","        197.50","        191.55","        193.10","        192.65","        194.36","    6960491","          1352848135.90","      47432","    1910401","         27.45"
"JSWSTEEL","EQ","29-Jun-2020","        192.65","        192.50","        192.95","        185.65","        190.70","        190.70","        188.49","    7560301","          1425003893.75","      46966","    1282197","         16.96"
"JSWSTEEL","EQ","30-Jun-2020","        190.70","        191.15","        195.60","        187.80","        189.10","        189.35","        191.45","   11450934","          2192337823.40","      66446","    2766457","         24.16"
"JSWSTEEL","EQ","01-Jul-2020","        189.35","        190.30","        193.05","        188.55","        191.60","        191.45","        190.85","    8343254","          1592341674.75","      40226","    2896766","         34.72"
"JSWSTEEL","EQ","02-Jul-2020","        191.45","        192.35","        195.00","        190.05","        194.50","        194.45","        192.66","    9164240","          1765590006.90","      40229","    3377097","         36.85"
"JSWSTEEL","EQ","03-Jul-2020","        194.45","        195.70","        196.50","        190.50","        191.00","        190.95","        192.62","    6610649","          1273327709.70","      36493","    1949117","         29.48"
"JSWSTEEL","EQ","06-Jul-2020","        190.95","        192.15","        195.25","        190.50","        193.50","        193.75","        193.74","   10803795","          2093159110.75","      47439","    4648509","         43.03"
"JSWSTEEL","EQ","07-Jul-2020","        193.75","        194.70","        194.75","        190.25","        190.50","        190.85","        191.96","    6564431","          1260084360.55","      41232","    2239081","         34.11"
"JSWSTEEL","EQ","08-Jul-2020","        190.85","        191.00","        202.00","        191.00","        195.25","        195.35","        197.46","   22609621","          4464467657.35","     120445","    6384896","         28.24"
"JSWSTEEL","EQ","09-Jul-2020","        195.35","        196.35","        202.75","        196.10","        197.95","        197.45","        199.42","   14801828","          2951841173.70","      90633","    3892852","         26.30"
"JSWSTEEL","EQ","10-Jul-2020","        197.45","        196.00","        196.00","        191.00","        193.45","        193.30","        193.12","   10893405","          2103767624.75","      63471","    2487954","         22.84"
"JSWSTEEL","EQ","13-Jul-2020","        193.30","        195.40","        199.80","        195.25","        199.60","        198.40","        197.40","   11050735","          2181383704.35","      57145","    3416149","         30.91"
"JSWSTEEL","EQ","14-Jul-2020","        198.40","        198.00","        198.40","        191.65","        193.70","        194.05","        193.97","    7233291","          1403062614.50","      46956","    1963067","         27.14"
"JSWSTEEL","EQ","15-Jul-2020","        194.05","        196.00","        199.85","        193.40","        195.40","        194.90","        197.53","    9389574","          1854734396.50","      46213","    2763936","         29.44"
"JSWSTEEL","EQ","16-Jul-2020","        194.90","        194.00","        201.90","        192.60","        201.00","        201.15","        198.33","   13647306","          2706671393.85","      70979","    4166906","         30.53"
"JSWSTEEL","EQ","17-Jul-2020","        201.15","        203.20","        211.80","        202.65","        206.50","        206.75","        207.99","   23873501","          4965481970.60","     141065","    5853572","         24.52"
"JSWSTEEL","EQ","20-Jul-2020","        206.75","        207.50","        208.85","        204.00","        205.85","        206.80","        206.55","    6380397","          1317864527.70","      47702","    1640843","         25.72"
"JSWSTEEL","EQ","21-Jul-2020","        206.80","        208.00","        210.75","        204.15","        210.70","        209.95","        207.58","    5672048","          1177428388.50","      41619","    1280189","         22.57"
"JSWSTEEL","EQ","22-Jul-2020","        209.95","        211.00","        214.00","        204.10","        206.25","        207.00","        209.88","    9323617","          1956797254.90","      60822","    1595685","         17.11"
"JSWSTEEL","EQ","23-Jul-2020","        207.00","        206.90","        210.50","        205.45","        208.80","        209.35","        208.67","    5251159","          1095771175.85","      33733","     669445","         12.75"
"JSWSTEEL","EQ","24-Jul-2020","        209.35","        206.00","        211.60","        203.25","        204.00","        205.00","        206.75","    8215298","          1698549958.90","      47055","    1850733","         22.53"
"JSWSTEEL","EQ","27-Jul-2020","        205.00","        202.05","        208.50","        200.10","        206.75","        206.95","        205.25","   10548105","          2165021129.65","      60798","    1405023","         13.32"
"JSWSTEEL","EQ","28-Jul-2020","        206.95","        208.10","        215.75","        207.45","        214.05","        214.90","        212.23","    9785198","          2076732204.85","      64769","    1766614","         18.05"
"JSWSTEEL","EQ","29-Jul-2020","        214.90","        214.05","        220.95","        213.85","        218.65","        217.55","        218.68","   11276308","          2465864411.20","      70536","    1239297","         10.99"
"JSWSTEEL","EQ","30-Jul-2020","        217.55","        218.65","        221.95","        213.15","        214.00","        214.35","        216.57","    6483799","          1404195997.15","      40300","    1374745","         21.20"
"JSWSTEEL","EQ","31-Jul-2020","        214.35","        214.50","        221.25","        213.30","        220.45","        220.25","        218.44","    7306693","          1596090343.25","      43364","    1869910","         25.59"
"JSWSTEEL","EQ","03-Aug-2020","        220.25","        221.00","        225.45","        218.65","        219.50","        220.55","        221.67","    9867115","          2187274869.75","      57401","    2241680","         22.72"
"JSWSTEEL","EQ","04-Aug-2020","        220.55","        221.55","        229.25","        219.15","        228.20","        228.10","        224.99","    9878205","          2222479737.10","      61164","    2665627","         26.98"
